kpi_name,value
total_units_ordered,8764
produced_units_fuse0,2891
produced_units_fuse1,2893
produced_units_fuse2,2980
makespan_seconds,507317.7442
average_cycle_time_seconds,57.8294
cycle_time_from_1_over_throughput_rate_seconds,57.8866
throughput_rate_per_second,0.017275
throughput_rate_per_hour,62.1906
average_throughput_time_seconds,864.7886
average_active_throughput_time_seconds,864.7784
average_throughput_efficiency,0.372095
total_wait_time_seconds,1969399.0409
average_cycle_time_seconds_fuse0,174.9039
Active_average_cycle_time_seconds_fuse0,157.888
global_average_cycle_time_seconds_fuse0,160.6659
average_cycle_time_seconds_fuse1,174.8366
Active_average_cycle_time_seconds_fuse1,157.9621
global_average_cycle_time_seconds_fuse1,160.7381
average_cycle_time_seconds_fuse2,169.7926
Active_average_cycle_time_seconds_fuse2,158.2809
global_average_cycle_time_seconds_fuse2,160.9758
utilization_overall_station_1_bottom_cover,0.059352
utilization_active_window_station_1_bottom_cover,0.059462
max_queue_station_1_bottom_cover,12
average_queue_station_1_bottom_cover,0.048519
average_wait_station_1_bottom_cover_seconds,11.2305
availability_station_1_bottom_cover,1.0
utilization_overall_station_1_1_bottom_cover,0.055405
utilization_active_window_station_1_1_bottom_cover,0.055501
max_queue_station_1_1_bottom_cover,9
average_queue_station_1_1_bottom_cover,0.019358
average_wait_station_1_1_bottom_cover_seconds,5.2564
availability_station_1_1_bottom_cover,1.0
utilization_overall_station_2_drill_station,0.162647
utilization_active_window_station_2_drill_station,0.162923
max_queue_station_2_drill_station,14
average_queue_station_2_drill_station,0.061604
average_wait_station_2_drill_station_seconds,18.3323
availability_station_2_drill_station,1.0
utilization_overall_station_2_1_drill_station,0.023088
utilization_active_window_station_2_1_drill_station,0.023147
max_queue_station_2_1_drill_station,4
average_queue_station_2_1_drill_station,0.028725
average_wait_station_2_1_drill_station_seconds,43.407
availability_station_2_1_drill_station,1.0
utilization_overall_station_3_robot_cell,0.885223
utilization_active_window_station_3_robot_cell,0.885922
max_queue_station_3_robot_cell,2
average_queue_station_3_robot_cell,0.259747
average_wait_station_3_robot_cell_seconds,222.578
availability_station_3_robot_cell,1.0
utilization_overall_station_3_1_robot_cell,0.892838
utilization_active_window_station_3_1_robot_cell,0.893408
max_queue_station_3_1_robot_cell,11
average_queue_station_3_1_robot_cell,0.463482
average_wait_station_3_1_robot_cell_seconds,303.6168
availability_station_3_1_robot_cell,1.0
utilization_overall_station_3_2_robot_cell,0.906937
utilization_active_window_station_3_2_robot_cell,0.908066
max_queue_station_3_2_robot_cell,12
average_queue_station_3_2_robot_cell,0.309667
average_wait_station_3_2_robot_cell_seconds,288.0838
availability_station_3_2_robot_cell,1.0
utilization_overall_station_3_3_robot_cell,0.88461
utilization_active_window_station_3_3_robot_cell,0.885876
max_queue_station_3_3_robot_cell,2
average_queue_station_3_3_robot_cell,0.273626
average_wait_station_3_3_robot_cell_seconds,209.7938
availability_station_3_3_robot_cell,1.0
utilization_overall_station_3_4_robot_cell,0.884531
utilization_active_window_station_3_4_robot_cell,0.885447
max_queue_station_3_4_robot_cell,3
average_queue_station_3_4_robot_cell,0.27683
average_wait_station_3_4_robot_cell_seconds,209.7509
availability_station_3_4_robot_cell,1.0
utilization_overall_station_4_inspection,0.03606
utilization_active_window_station_4_inspection,0.036094
max_queue_station_4_inspection,14
average_queue_station_4_inspection,0.02754
average_wait_station_4_inspection_seconds,8.0333
availability_station_4_inspection,1.0
utilization_overall_station_4_1_inspection,0.011508
utilization_active_window_station_4_1_inspection,0.011734
max_queue_station_4_1_inspection,8
average_queue_station_4_1_inspection,0.038925
average_wait_station_4_1_inspection_seconds,19.8403
availability_station_4_1_inspection,1.0
utilization_overall_station_5_top_cover,0.000635
utilization_active_window_station_5_top_cover,0.000743
max_queue_station_5_top_cover,2
average_queue_station_5_top_cover,0.049383
average_wait_station_5_top_cover_seconds,0.3086
availability_station_5_top_cover,1.0
utilization_overall_station_5_1_top_cover,0.079442
utilization_active_window_station_5_1_top_cover,0.079517
max_queue_station_5_1_top_cover,14
average_queue_station_5_1_top_cover,0.053274
average_wait_station_5_1_top_cover_seconds,8.7014
availability_station_5_1_top_cover,1.0
utilization_overall_station_6_packaging,4.8e-05
utilization_active_window_station_6_packaging,0.000144
max_queue_station_6_packaging,0
average_queue_station_6_packaging,0.0
average_wait_station_6_packaging_seconds,0.0
availability_station_6_packaging,1.0
utilization_overall_station_6_1_packaging,0.064306
utilization_active_window_station_6_1_packaging,0.064366
max_queue_station_6_1_packaging,14
average_queue_station_6_1_packaging,0.011984
average_wait_station_6_1_packaging_seconds,4.2475
availability_station_6_1_packaging,1.0
order_qty_fuse0,2891
order_qty_fuse1,2893
order_qty_fuse2,2980
