order_id,due date,start_time,finish_time,through_put_time,lateness,fitness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,177346.1,180982.6,3636.5,-45138.399999999994,-0.0651516684769725,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,2
2,38362,30427.9,33808.6,3380.699999999997,-4553.4000000000015,-0.003577488908283141,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,127166.7,130460.6,3293.9000000000087,-30527.399999999994,-0.008479833333333332,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
4,527034,474088.7,477472.6,3383.899999999965,-49561.40000000002,-0.013767055555555562,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,2
5,382999,327711.5,331067.0,3355.5,-51932.0,-0.11540444444444445,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,2
6,126704,95061.1,98472.6,3411.5,-28231.399999999994,-0.022180682647099884,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
7,509862,450030.3,453091.8,3061.5,-56770.20000000001,-0.015769500000000002,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,1
8,400484,349776.3,352886.2,3109.9000000000233,-47597.79999999999,-0.013221611111111108,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,3
9,25485,14103.1,17372.2,3269.1000000000004,-8112.799999999999,-0.0022535555555555555,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
10,254427,195687.1,199213.6,3526.5,-55213.399999999994,-0.015337055555555555,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,2
11,303521,243456.9,246563.8,3106.899999999994,-56957.20000000001,-0.015821444444444447,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,10,4
12,153164,117834.7,120949.0,3114.300000000003,-32215.0,-0.008948611111111112,1,FUSE0,8,FUSE1,7,FUSE2,8,1,1,5,5
13,65576,46350.3,49731.0,3380.699999999997,-15845.0,-0.03521111111111111,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
14,165233,131799.1,135050.0,3250.899999999994,-30183.0,-0.04356540793737619,3,FUSE0,8,FUSE1,8,FUSE2,8,2,1,6,5
15,360467,305502.7,309047.4,3544.7000000000116,-51419.59999999998,-0.014283222222222216,1,FUSE0,10,FUSE1,10,FUSE2,10,3,3,12,1
